,id,B,S,Bl,Bt,Sl,St,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
9024,9024,"(0, 3)","(4, 6)",0,3,4,6,0.28,0.61,0.57,0.46,0.59,0.47,0.49,0.5,0.49,0.51,0.51,0.55,0.35,0.67,0.52,0.48,0.56,0.58,0.41,0.53,0.59,0.45,0.47,0.6,0.53,0.5,0.6,0.47,0.56,0.53,0.58,0.58,0.48,0.59,0.51,0.55,0.55,0.42,0.53,0.53,0.45,0.55,0.44,0.56,0.53,0.57,0.42,0.5,0.53,0.52
9025,9025,"(4, 4)","(3, 6)",4,4,3,6,0.8,0.44,0.38,0.35,0.36,0.34,0.35,0.37,0.39,0.39,0.42,0.45,0.44,0.45,0.45,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
9026,9026,"(3, 8)","(5, 7)",3,8,5,7,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9027,9027,"(0, 8)","(6, 8)",0,8,6,8,0.86,0.89,0.92,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94,0.95,0.94
9028,9028,"(7, 8)","(2, 8)",7,8,2,8,0.7,0.78,0.81,0.82,0.83,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
9029,9029,"(3, 5)","(1, 7)",3,5,1,7,0.21,0.38,0.58,0.62,0.82,0.69,0.77,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
9030,9030,"(6, 7)","(1, 7)",6,7,1,7,0.45,0.47,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49
9031,9031,"(2, 5)","(3, 7)",2,5,3,7,0.24,0.51,0.69,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
9032,9032,"(6, 7)","(5, 6)",6,7,5,6,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9033,9033,"(3, 6)","(0, 1)",3,6,0,1,0.24,0.24,0.28,0.32,0.33,0.33,0.33,0.42,0.48,0.4,0.45,0.52,0.45,0.55,0.44,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54
9034,9034,"(3, 4)","(0, 1)",3,4,0,1,0.14,0.15,0.15,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
9035,9035,"(1, 5)","(3, 5)",1,5,3,5,0.7,0.41,0.63,0.56,0.54,0.55,0.63,0.47,0.65,0.44,0.65,0.58,0.6,0.56,0.63,0.53,0.62,0.53,0.59,0.46,0.79,0.28,0.56,0.71,0.34,0.57,0.61,0.53,0.6,0.56,0.6,0.51,0.64,0.49,0.65,0.43,0.72,0.38,0.71,0.39,0.65,0.58,0.64,0.5,0.73,0.36,0.68,0.47,0.71,0.41
9036,9036,"(3, 8)","(2, 8)",3,8,2,8,0.12,0.07,0.06,0.07,0.1,0.15,0.22,0.31,0.4,0.51,0.66,0.79,0.89,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9037,9037,"(2, 3)","(2, 8)",2,3,2,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9038,9038,"(2, 4)","(3, 6)",2,4,3,6,0.23,0.46,0.61,0.7,0.59,0.66,0.63,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
9039,9039,"(2, 6)","(5, 8)",2,6,5,8,0.54,0.68,0.77,0.78,0.86,0.89,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
9040,9040,"(1, 7)","(1, 3)",1,7,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9041,9041,"(3, 4)","(1, 5)",3,4,1,5,0.39,0.66,0.38,0.48,0.6,0.52,0.6,0.5,0.56,0.6,0.52,0.58,0.56,0.59,0.55,0.57,0.58,0.55,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
9042,9042,"(7, 7)","(0, 2)",7,7,0,2,0.27,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
9043,9043,"(4, 5)","(2, 8)",4,5,2,8,0.45,0.65,0.82,0.87,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
9044,9044,"(0, 3)","(4, 5)",0,3,4,5,0.64,0.4,0.38,0.59,0.36,0.52,0.48,0.5,0.41,0.47,0.43,0.55,0.46,0.51,0.5,0.43,0.53,0.41,0.5,0.42,0.57,0.34,0.68,0.22,0.71,0.24,0.74,0.2,0.75,0.23,0.77,0.15,0.86,0.05,0.95,0.02,0.98,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9045,9045,"(4, 8)","(4, 4)",4,8,4,4,0.21,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9046,9046,"(1, 3)","(1, 7)",1,3,1,7,0.46,0.69,0.63,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
9047,9047,"(3, 5)","(2, 4)",3,5,2,4,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9048,9048,"(2, 6)","(5, 8)",2,6,5,8,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
9049,9049,"(3, 3)","(3, 3)",3,3,3,3,0.4,0.2,0.13,0.08,0.07,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9050,9050,"(0, 2)","(2, 7)",0,2,2,7,0.21,0.73,0.63,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
9051,9051,"(5, 6)","(2, 7)",5,6,2,7,0.98,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
9052,9052,"(2, 3)","(4, 7)",2,3,4,7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9053,9053,"(0, 3)","(3, 8)",0,3,3,8,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
9054,9054,"(1, 1)","(7, 8)",1,1,7,8,0.25,0.18,0.32,0.18,0.17,0.13,0.32,0.2,0.3,0.12,0.26,0.24,0.15,0.29,0.15,0.26,0.11,0.28,0.14,0.25,0.18,0.25,0.11,0.31,0.1,0.19,0.25,0.17,0.2,0.26,0.16,0.22,0.22,0.27,0.17,0.2,0.3,0.11,0.27,0.15,0.14,0.25,0.2,0.18,0.27,0.18,0.18,0.22,0.18,0.26
9055,9055,"(3, 7)","(2, 5)",3,7,2,5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9056,9056,"(3, 5)","(1, 8)",3,5,1,8,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
9057,9057,"(5, 8)","(1, 3)",5,8,1,3,0.77,0.25,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
9058,9058,"(1, 1)","(4, 8)",1,1,4,8,0.43,0.23,0.36,0.28,0.3,0.22,0.27,0.19,0.28,0.14,0.24,0.2,0.28,0.25,0.31,0.26,0.31,0.21,0.26,0.28,0.28,0.31,0.18,0.3,0.13,0.27,0.21,0.3,0.21,0.3,0.26,0.23,0.37,0.24,0.32,0.21,0.38,0.19,0.31,0.26,0.17,0.26,0.27,0.23,0.25,0.28,0.22,0.26,0.16,0.27
9059,9059,"(1, 8)","(3, 5)",1,8,3,5,0.52,0.87,0.18,0.67,0.6,0.57,0.66,0.56,0.58,0.55,0.68,0.49,0.67,0.53,0.69,0.46,0.66,0.57,0.67,0.52,0.68,0.51,0.63,0.58,0.61,0.55,0.62,0.53,0.65,0.53,0.62,0.54,0.64,0.48,0.72,0.53,0.64,0.47,0.79,0.34,0.68,0.57,0.73,0.38,0.69,0.51,0.59,0.53,0.8,0.29
9060,9060,"(0, 5)","(0, 2)",0,5,0,2,0.91,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9061,9061,"(2, 3)","(5, 7)",2,3,5,7,0.44,0.18,0.37,0.29,0.37,0.39,0.25,0.45,0.38,0.43,0.36,0.34,0.4,0.46,0.42,0.37,0.37,0.42,0.36,0.4,0.41,0.34,0.4,0.36,0.38,0.27,0.36,0.35,0.33,0.42,0.43,0.4,0.32,0.38,0.54,0.34,0.49,0.29,0.46,0.24,0.26,0.34,0.3,0.31,0.45,0.34,0.37,0.34,0.32,0.34
9062,9062,"(3, 4)","(0, 1)",3,4,0,1,0.58,0.12,0.13,0.11,0.11,0.15,0.11,0.11,0.12,0.12,0.13,0.14,0.11,0.11,0.1,0.09,0.09,0.11,0.09,0.08,0.07,0.11,0.09,0.12,0.11,0.08,0.1,0.08,0.09,0.12,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
9063,9063,"(5, 8)","(5, 8)",5,8,5,8,0.36,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9064,9064,"(7, 8)","(0, 7)",7,8,0,7,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
9065,9065,"(1, 3)","(5, 6)",1,3,5,6,0.47,0.45,0.42,0.52,0.37,0.47,0.43,0.44,0.5,0.26,0.6,0.38,0.56,0.46,0.37,0.52,0.45,0.39,0.36,0.45,0.42,0.43,0.26,0.61,0.4,0.4,0.51,0.33,0.51,0.4,0.53,0.39,0.42,0.63,0.45,0.37,0.44,0.39,0.51,0.29,0.55,0.35,0.44,0.47,0.44,0.39,0.47,0.5,0.4,0.4
9066,9066,"(7, 8)","(4, 5)",7,8,4,5,0.36,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9067,9067,"(2, 8)","(5, 6)",2,8,5,6,0.82,0.53,0.64,0.71,0.63,0.79,0.57,0.72,0.61,0.67,0.72,0.66,0.67,0.8,0.59,0.66,0.76,0.57,0.64,0.74,0.69,0.67,0.69,0.58,0.62,0.67,0.63,0.7,0.63,0.68,0.82,0.44,0.63,0.72,0.67,0.67,0.7,0.73,0.65,0.67,0.76,0.61,0.65,0.73,0.81,0.56,0.66,0.85,0.41,0.47
9068,9068,"(2, 5)","(2, 6)",2,5,2,6,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9069,9069,"(1, 2)","(4, 5)",1,2,4,5,0.77,0.15,0.39,0.35,0.46,0.19,0.41,0.3,0.42,0.3,0.48,0.36,0.29,0.4,0.32,0.44,0.32,0.32,0.39,0.32,0.48,0.39,0.32,0.4,0.27,0.53,0.3,0.33,0.46,0.35,0.37,0.38,0.38,0.32,0.5,0.36,0.37,0.44,0.27,0.45,0.45,0.3,0.35,0.35,0.42,0.46,0.29,0.39,0.35,0.32
9070,9070,"(4, 8)","(1, 2)",4,8,1,2,0.45,0.54,0.37,0.38,0.3,0.34,0.23,0.17,0.21,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
9071,9071,"(1, 7)","(2, 5)",1,7,2,5,0.73,0.51,0.7,0.42,0.71,0.47,0.58,0.62,0.62,0.49,0.57,0.71,0.47,0.7,0.51,0.67,0.5,0.77,0.35,0.62,0.69,0.48,0.7,0.39,0.61,0.64,0.55,0.6,0.6,0.49,0.65,0.55,0.75,0.4,0.7,0.58,0.61,0.64,0.56,0.56,0.58,0.64,0.52,0.51,0.71,0.49,0.64,0.57,0.55,0.66
9072,9072,"(0, 6)","(0, 1)",0,6,0,1,0.88,0.03,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9073,9073,"(1, 5)","(3, 7)",1,5,3,7,0.98,0.16,0.38,0.7,0.82,0.82,0.76,0.8,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78
9074,9074,"(2, 2)","(5, 6)",2,2,5,6,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9075,9075,"(4, 5)","(2, 8)",4,5,2,8,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9076,9076,"(4, 8)","(3, 3)",4,8,3,3,0.26,0.19,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9077,9077,"(5, 6)","(7, 8)",5,6,7,8,0.45,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9078,9078,"(3, 6)","(7, 8)",3,6,7,8,0.93,0.83,0.77,0.6,0.54,0.48,0.5,0.44,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46,0.54,0.46
9079,9079,"(2, 8)","(1, 6)",2,8,1,6,0.04,0.07,0.17,0.26,0.51,0.41,0.64,0.66,0.87,0.3,0.39,0.72,0.45,0.77,0.53,0.67,0.81,0.43,0.49,0.85,0.35,0.6,0.86,0.38,0.63,0.73,0.61,0.63,0.71,0.7,0.58,0.62,0.8,0.49,0.78,0.58,0.62,0.82,0.44,0.55,0.78,0.51,0.68,0.72,0.51,0.66,0.77,0.48,0.73,0.71
9080,9080,"(7, 8)","(1, 3)",7,8,1,3,0.9,0.08,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
9081,9081,"(4, 6)","(2, 6)",4,6,2,6,0.88,0.24,0.23,0.28,0.22,0.27,0.27,0.25,0.24,0.29,0.21,0.27,0.28,0.21,0.28,0.26,0.29,0.22,0.27,0.26,0.26,0.24,0.26,0.29,0.22,0.28,0.23,0.27,0.27,0.28,0.26,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
9082,9082,"(5, 6)","(2, 7)",5,6,2,7,0.25,0.13,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
9083,9083,"(0, 2)","(7, 8)",0,2,7,8,0.19,0.69,0.38,0.31,0.47,0.29,0.47,0.41,0.34,0.47,0.42,0.43,0.34,0.54,0.47,0.34,0.44,0.45,0.27,0.52,0.45,0.31,0.57,0.18,0.7,0.49,0.36,0.34,0.65,0.47,0.37,0.35,0.57,0.18,0.73,0.59,0.38,0.52,0.26,0.57,0.34,0.31,0.54,0.38,0.32,0.45,0.48,0.23,0.63,0.33
